PID,25845,25809,25773,25737,25692,24384,24339,24303,24267,24222,24186,24150,22079,22043,21800,21764,21728,17693,17666
18491.0,60.56,49.16,39.79,,50.28,45.41,,34.24,50.76,38.27,46.37,50.12,45.3,45.06,47.32,34.45,42.59,46.92,45.16
20450.0,42.38,,32.9,,43.87,,,,,,,,,,,,,,
21738.0,42.38,,,33.32,,,,,,,,,,,,,,,
17984.0,44.89,49.16,43.33,51.72,,47.71,,,50.03,52.37,,,,39.92,53.99,52.94,54.35,43.34,42.39
18220.0,44.89,,43.33,51.72,,,,,50.03,,,,,,,,,,
15733.0,51.3,40.22,,,,,45.82,,40.29,,,,,,,,,,
11490.0,51.3,,,,,,45.82,,40.29,,,,,,,,,,
8990.0,49.44,,,,,,,,,,,,,,53.22,58.3,,,
5921.0,55.6,48.19,42.05,,,44.13,49.11,50.3,41.84,,45.53,,,,48.67,51.9,56.57,49.44,37.27
6003.0,55.6,48.19,,44.53,,,,47.97,51.03,53.25,44.8,,,,49.42,50.55,,,53.85
1418.0,58.48,51.59,,,,,,,,,,,,,,40.35,,,
14165.0,58.48,51.59,38.42,,,,,,,,,,,,,,49.14,62.84,47.87
18277.0,46.4,,,,,,45.03,49.57,,41.87,37.56,,,,,,51.5,,37.17
18264.0,46.4,,,,,,45.03,49.57,,41.87,37.56,,,,43.23,44.64,51.5,42.34,37.17
19571.0,60.36,48.56,48.54,46.94,48.67,,46.05,44.82,49.83,41.54,41.95,,52.12,42.7,52.6,51.17,38.61,42.34,42.55
19572.0,60.36,48.56,48.54,46.94,48.67,51.18,46.05,,49.83,41.54,41.95,,52.12,42.7,52.6,51.17,,,42.55
1671.0,54.95,48.33,40.88,,,,,,,,,,43.83,45.73,,37.41,44.2,49.2,
21656.0,54.95,48.33,40.88,39.2,,,56.2,,,,,,,,,,,,
13125.0,52.16,52.23,42.22,42.13,,,40.67,43.49,,,,,,,,47.24,39.94,41.25,
13127.0,52.16,52.23,42.22,42.13,,,40.67,43.49,,,,,,,,47.24,39.94,41.25,
15312.0,50.07,36.75,42.2,41.1,31.65,,,,,,,,,,,,,,
10503.0,53.14,49.29,52.27,46.87,50.23,52.03,55.85,52.43,,36.44,47.23,48.84,,,56.09,54.86,48.84,53.63,
17663.0,62.31,,,,,,,,,,,,,,,42.11,59.36,35.73,
3923.0,56.23,,,,,,,,,,,,,,46.23,48.19,46.57,51.52,50.2
3670.0,56.23,,,,,,,,,,,,,,46.23,48.19,46.57,51.52,50.2
19420.0,54.91,57.82,,46.53,47.07,,51.26,57.79,46.36,,,,,,40.01,58.37,46.98,,48.72
21647.0,54.91,57.82,,46.53,47.07,,51.26,57.79,,,,,,,,,,,
14515.0,48.98,38.06,41.77,41.38,,,43.36,40.17,44.71,,,,,,37.86,,,47.18,45.3
19231.0,48.98,,,,,,,,,,,,,,46.89,38.09,42.15,48.74,
11493.0,48.25,67.3,,52.08,55.3,57.09,50.04,48.67,,46.58,,54.89,,56.11,51.78,,53.98,57.27,
17820.0,48.25,,,,,,,43.44,,49.14,62.77,54.89,,,,,,,
20881.0,53.53,47.81,49.67,36.3,51.36,46.51,44.94,49.27,54.03,57.37,55.94,51.51,,50.78,49.43,46.03,49.52,53.36,52.96
2229.0,53.53,47.81,49.67,36.3,51.36,46.51,44.94,49.27,54.03,57.37,55.94,51.51,,50.78,49.43,46.03,49.52,53.36,52.96
12346.0,30.49,,37.35,41.99,45.63,37.92,42.95,50.53,46.38,,,,,,,,38.69,45.19,47.53
1953.0,30.49,56.18,,,,,,,,,,,,,,,,,
17943.0,60.34,39.28,43.34,,,,,40.42,47.56,43.34,,43.54,,,,48.07,42.88,45.97,
19598.0,45.73,47.58,60.88,50.44,45.77,49.41,46.68,61.99,47.0,44.89,52.02,59.18,44.98,48.37,41.32,48.68,44.62,42.06,52.88
16412.0,44.76,49.62,,57.74,47.33,61.9,,36.95,49.47,,,,,,,47.62,55.72,42.79,43.34
14692.0,44.76,49.62,,57.74,47.33,61.9,,36.95,49.47,,,,,,,47.62,55.72,42.79,43.34
10457.0,55.03,41.94,,41.54,51.47,43.22,,46.19,,,,,,,,,,47.28,54.68
3615.0,55.03,48.1,,,,,,,,,,,,,,50.14,43.76,47.28,
16707.0,46.66,52.3,,,46.64,,,,,43.96,,,,,59.37,53.31,,,
16372.0,46.66,,,,,,,,,43.96,,,,,40.58,,,,
5603.0,43.04,39.24,51.09,42.87,47.08,44.59,46.47,51.45,48.47,47.0,,,,,50.48,34.69,,53.91,54.05
14411.0,43.04,39.24,51.09,42.87,47.08,44.59,46.47,,48.47,,,,,,50.48,34.69,43.91,53.91,54.05
12439.0,56.05,62.18,51.37,49.04,,,56.68,54.2,51.04,53.83,65.68,,,,46.95,51.07,66.2,,62.34
18076.0,51.46,49.38,40.73,58.54,,,51.18,49.05,48.47,,41.75,,55.71,53.44,43.01,49.14,46.46,51.53,58.84
8543.0,51.46,49.38,40.73,58.54,,,46.25,,41.41,42.54,,,,45.62,,47.55,,,
20259.0,61.17,,58.83,,48.61,,53.72,55.48,57.33,,,,53.13,,,,,,
20240.0,61.17,65.68,58.83,,48.61,,53.72,55.48,57.33,44.94,46.91,,53.13,,,,,,
19085.0,51.51,57.18,43.85,,,47.56,45.47,41.4,,,,,,,48.53,56.82,50.1,58.19,45.59
19684.0,51.51,47.2,51.43,60.87,64.75,51.12,54.02,60.16,58.36,,50.42,,,,52.3,56.82,50.1,58.19,41.13
19244.0,52.59,51.58,,59.48,,52.7,,49.41,51.86,,,,46.27,,46.55,,54.21,54.12,52.43
20824.0,35.92,,46.13,,42.38,,41.47,39.52,44.72,50.54,,,,,52.89,49.77,,,
20864.0,35.92,,46.13,,42.38,,41.47,39.52,44.72,50.54,,,,,,49.77,,,
19380.0,42.25,46.3,,,48.65,54.31,,,,,,,,,,51.48,54.46,,48.15
20987.0,30.33,,,,,,,,,,,,,,,,,,
20986.0,30.33,,,,,,,,,,,,,,,,,,
6221.0,44.4,57.3,,56.04,,48.09,,58.16,,46.08,50.03,,49.47,,54.53,53.9,53.85,,51.65
6255.0,44.4,57.3,,56.04,,48.09,,58.16,,46.08,50.03,,49.47,,54.53,53.9,53.85,,51.65
13903.0,55.87,49.96,50.33,53.76,42.29,,,,41.91,48.5,49.45,,,,55.69,,,,
16082.0,55.87,49.96,50.33,53.76,,,43.96,,,,36.84,,,,,,,,43.74
17837.0,45.45,46.97,51.33,,57.52,,,,,,,,50.79,,52.06,52.97,53.07,52.01,50.41
11447.0,59.12,38.85,48.9,,60.32,61.68,,42.58,51.45,,57.48,,60.11,46.44,56.73,52.8,61.87,47.62,50.06
19320.0,43.18,,,,,,,,,,,,,,,,,,
16272.0,55.63,,,,,,,,,,,,,,,,,,
17664.0,55.63,,,,,,,,,,,,,,,,,,
9170.0,53.99,,50.58,46.44,47.89,45.28,50.83,45.2,43.44,,,,,,,49.58,43.85,47.76,43.54
7166.0,53.99,52.9,50.58,46.44,58.23,,50.83,50.42,45.25,,,,,,53.68,52.57,49.0,51.07,54.56
1873.0,58.36,57.44,,61.03,51.55,61.86,45.03,,,,,,,,,,,,
18930.0,39.88,43.05,53.05,44.57,,,39.26,48.2,,,,,,,,,,,
20917.0,39.88,43.05,53.05,44.57,,,39.26,48.2,,,,,,,,,,,
16178.0,52.89,55.64,57.65,48.96,45.88,53.74,50.44,47.22,,57.46,,,,,,,,,
4066.0,67.16,46.45,54.01,57.37,47.1,56.54,59.6,50.39,,,,,,,47.88,50.24,,,
4064.0,67.16,46.45,54.01,57.37,47.1,56.54,59.6,,,,,,,,,,,,
19353.0,43.55,37.94,38.96,42.7,43.31,41.52,,37.33,,,,,,,,,,,
21562.0,43.55,,46.33,43.93,50.81,45.6,46.29,37.33,,,,,,,,,,,
3144.0,44.11,43.88,54.04,,,,,,,,,,,,,46.77,,,
18455.0,47.18,47.03,50.08,,,,,,,,,,,,43.71,48.44,42.54,,
13992.0,47.18,47.03,50.08,,,,,,,,,,,,,,,,
8802.0,62.3,,,,,,,,,,,,,,,,,,
4265.0,61.81,,,,,,,67.58,53.98,,,,,53.39,,61.13,,,
5384.0,44.92,,45.04,48.01,,39.01,50.09,,,,44.2,,,,48.09,46.15,36.69,,
21640.0,44.92,,45.04,48.01,,39.01,50.09,,,,44.2,,,,50.82,46.15,36.69,,
15117.0,51.99,35.55,46.45,47.19,31.3,46.51,40.23,38.6,48.23,,47.07,,41.01,,48.06,57.27,44.56,36.98,29.6
21586.0,51.99,44.43,,47.94,31.3,44.73,47.5,,47.78,,,,41.01,,47.87,34.26,,48.7,41.78
5167.0,64.98,59.15,57.96,,46.62,,,,,,,,,,,,,,
4968.0,59.11,59.03,57.72,,,,,,,56.89,,,,,,,,,
18877.0,48.97,33.6,42.99,,50.85,39.72,42.85,37.13,,52.88,43.18,,43.96,,,,,50.62,39.23
18880.0,48.97,33.6,42.99,,50.85,39.72,42.85,37.13,48.19,52.88,43.18,,50.86,,,,,59.32,53.79
19579.0,45.05,41.35,47.08,,38.84,52.36,51.54,47.53,45.87,57.35,,,,,,,,45.84,49.34
19578.0,45.05,41.35,47.08,,38.84,52.36,51.54,47.53,45.87,57.35,,,,,,,,45.84,49.34
21958.0,46.76,49.43,36.28,38.83,49.07,55.28,47.27,41.29,,,,,,,49.68,,46.27,,45.96
21959.0,46.76,49.43,36.28,38.83,49.07,55.28,47.27,41.29,,,,,,,49.68,42.65,46.27,,45.96
12203.0,48.39,46.52,44.0,41.73,47.5,,47.71,48.73,47.35,56.79,,,,,,,48.02,54.13,48.4
9599.0,48.39,46.52,44.0,41.73,47.5,,47.71,48.73,47.35,,,,,,,42.6,48.02,54.13,48.4
13384.0,58.83,,,,,,,,,,,,,,,,,,
10222.0,49.16,45.42,47.89,46.84,58.45,59.09,45.48,54.48,,,,,,,43.24,54.5,,50.79,50.01
19386.0,49.55,56.81,,,40.36,,,43.67,,53.09,44.04,,,59.09,49.92,48.3,50.13,47.04,52.6
18237.0,49.55,56.81,42.65,45.49,53.62,,39.13,48.5,,40.98,46.86,,,,,,,,
6357.0,48.91,50.3,42.54,,,,44.19,44.03,45.89,,,,34.86,52.16,55.84,55.93,,,
10020.0,48.91,33.68,,,,,,35.36,45.89,,,,,52.16,,,,,
20203.0,40.71,44.76,35.22,,45.05,40.28,35.05,39.22,43.44,36.35,41.33,34.07,,,,,,,
20202.0,40.71,,35.22,,45.05,40.28,35.05,39.22,43.44,36.35,41.33,34.07,,,,,,,
16784.0,47.29,,49.51,42.26,50.8,53.32,50.46,47.5,,,,,,,,,,,
16727.0,41.78,48.26,45.68,,,41.88,55.41,43.92,,,,,,,,,,,
17291.0,41.78,48.26,45.68,,,41.88,55.41,43.92,,,,,,,,,,,
13358.0,50.97,50.58,52.23,52.92,,50.95,46.51,42.86,,53.66,47.24,51.38,47.48,46.22,49.24,49.15,49.9,,48.72
11810.0,50.97,50.58,,52.92,,,,,,,44.9,51.13,58.3,52.13,40.9,39.22,44.45,52.67,35.3
1139.0,48.41,56.98,50.87,57.98,48.93,,42.97,47.99,44.85,55.99,,,,,39.45,,53.13,42.13,43.59
1169.0,48.41,56.98,50.87,57.98,48.93,,42.97,47.99,44.85,55.99,,,,,39.45,62.14,53.13,42.13,43.59
1821.0,36.66,,47.14,40.7,47.18,35.69,50.35,46.18,36.48,42.16,44.48,42.3,,,44.93,42.99,49.85,45.95,44.28
1829.0,36.66,,47.14,40.7,47.18,35.69,50.35,46.18,36.48,42.16,44.48,,,,44.93,,49.85,45.95,44.28
15057.0,58.87,,,,,52.9,55.99,45.54,53.93,,62.1,,,,,55.04,59.42,,
5186.0,50.98,44.01,53.96,48.49,49.95,,,46.51,42.49,51.1,,53.0,48.59,,46.61,50.46,,44.4,46.06
19404.0,50.98,44.01,,48.49,49.95,,,46.51,42.49,51.1,,,48.59,,46.61,36.89,,37.59,37.43
17258.0,54.45,45.49,49.8,,50.37,43.69,43.93,,48.0,42.7,,,,49.78,40.02,49.43,,34.97,53.09
5096.0,54.45,45.49,,46.81,42.73,55.04,,48.64,48.0,44.66,,50.11,49.28,,51.78,,,,57.33
18681.0,52.06,,48.14,62.95,48.53,63.35,64.04,45.02,39.71,51.94,,,54.72,50.06,49.94,56.03,53.28,45.58,
5298.0,52.06,,48.14,62.95,,,,45.02,39.71,,,,54.72,,,,,,
15630.0,48.92,49.51,55.86,,,,,48.07,55.06,,,45.94,,,41.63,47.83,48.27,53.72,42.17
16728.0,38.93,57.47,48.0,48.93,42.9,52.95,51.18,44.96,47.24,57.06,,,,,,,,,
9587.0,49.35,49.83,,54.73,52.88,,,,,,,,,49.08,45.45,49.74,47.6,52.04,55.96
11235.0,44.7,53.45,48.94,44.33,52.28,,,,,,,,55.31,47.12,55.91,52.43,,53.5,50.64
7978.0,59.5,45.44,62.82,,46.66,,,,,,,,,60.24,47.09,42.27,42.11,53.18,56.91
1538.0,39.1,40.44,46.3,,54.01,45.69,41.25,43.49,51.89,32.39,41.73,,51.09,50.09,54.38,45.26,42.99,,45.45
1521.0,39.1,40.44,46.3,,54.01,45.69,41.25,,,32.39,41.73,,51.09,50.09,54.38,45.26,42.99,50.58,45.45
14491.0,40.25,41.29,43.62,40.56,,,,44.82,49.53,52.73,42.84,,37.96,49.41,48.5,40.35,,52.31,
13843.0,40.25,,38.45,42.18,42.23,38.82,37.61,,45.72,42.8,37.44,,40.9,44.43,54.1,,,36.63,
1252.0,57.81,45.26,51.34,57.57,57.59,,,53.89,55.94,50.11,59.99,41.85,,54.72,54.68,58.43,63.91,51.77,48.45
17872.0,50.25,38.16,43.03,49.78,50.86,,,,,,,,,,56.09,54.86,,53.63,
1523.0,47.45,56.01,56.26,,,46.9,,,,,,,52.17,50.98,,44.55,,46.7,
1768.0,47.45,56.01,,,55.65,46.9,,,,,,,52.17,50.98,,44.55,44.26,46.7,
12376.0,33.19,46.5,52.45,,,39.62,51.33,58.7,47.15,47.94,,,,,,44.37,49.17,51.74,51.03
13179.0,33.19,38.02,52.6,,39.76,45.29,50.78,,45.23,42.98,42.49,,,,42.84,55.0,44.25,50.86,50.86
15751.0,45.71,,44.11,48.47,40.56,40.58,48.13,,51.32,,47.24,41.85,,,45.64,50.69,48.84,48.31,59.55
17900.0,35.15,,,,,,,,,,,,,,,41.66,38.47,32.87,48.92
18057.0,35.15,48.68,,48.85,,,48.57,41.54,,,42.57,,,49.71,,41.66,38.47,32.87,48.92
3743.0,56.62,,,,,,,,,,,,,,,50.18,51.55,38.54,43.2
20918.0,49.86,41.76,34.69,,42.68,,,,,,,,,,,,,,
22073.0,49.86,41.76,34.69,,,,,,,,,,,,,,,,
2112.0,40.97,45.73,57.15,44.45,49.74,45.28,54.39,54.73,54.22,61.71,,,,,,,40.21,50.41,48.41
2197.0,40.97,45.73,57.15,44.45,49.74,45.28,54.39,54.73,54.22,61.71,,,,,,,40.21,50.41,48.41
2056.0,51.04,41.82,,48.26,40.85,42.0,36.78,,,,,,,,,,,,
1937.0,51.04,41.82,,48.26,40.85,42.0,36.78,,,,,,,,,,,,
16373.0,44.22,,,,46.64,,,,,,49.1,,42.71,,53.86,,,,
16888.0,44.22,,,,,,,,,,49.1,,,,53.86,53.31,,,
18604.0,41.61,41.9,,,,,,46.91,51.11,38.67,51.77,40.63,,,49.19,49.42,41.71,40.4,43.6
19470.0,41.61,,,,50.72,,,46.91,51.11,,51.77,40.63,,50.56,,,39.95,41.49,
19157.0,60.72,,,49.16,44.05,48.53,46.25,50.55,41.41,42.54,41.75,,55.71,53.44,43.01,,46.46,45.34,41.13
12456.0,60.72,,48.68,49.16,47.36,49.85,,49.71,,50.31,,,54.82,,42.85,54.67,59.96,,51.05
19984.0,44.08,42.95,51.03,54.43,55.4,,51.15,50.19,58.06,,,,,,,,,,
11595.0,53.32,57.0,49.82,46.12,52.51,57.26,52.54,51.69,57.49,56.97,52.48,,53.13,54.37,59.73,60.59,55.17,51.87,54.29
11594.0,53.32,57.0,49.82,46.12,52.51,57.26,,51.69,,52.66,,,,,47.51,61.08,54.0,51.87,54.29
11899.0,63.45,64.27,43.84,59.6,58.61,56.9,55.86,57.91,60.72,67.95,55.41,,53.83,62.75,53.48,44.94,50.58,55.16,52.24
17227.0,47.98,53.34,,,,,,,,,,,,,44.66,,48.84,34.06,47.24
11700.0,47.98,,,,,,,,,,,,,54.1,50.81,54.28,,58.13,50.83
16781.0,50.4,47.43,45.08,53.8,49.15,46.16,,49.38,,,,,,43.32,40.23,52.72,44.2,45.35,52.33
20149.0,40.36,,47.96,41.62,45.94,,34.8,,,,,,,,,52.43,,,33.07
20148.0,40.36,,,,45.94,,34.8,,,,,,,,,52.43,,,33.07
17821.0,52.57,60.79,57.21,51.2,52.49,50.44,,48.97,,47.24,51.94,,,,,,,,
17822.0,52.57,60.79,57.21,51.2,52.49,50.44,,48.97,,47.24,51.94,,,,,,,,
4133.0,49.11,45.03,49.43,,47.57,54.55,49.83,47.22,,,,,,,41.13,38.97,,,51.63
19350.0,47.05,48.69,,48.16,,55.14,44.53,,,,,,,,,,53.26,,43.64
19124.0,47.05,49.29,54.08,,,,44.53,,47.52,,,,,,,,53.26,38.11,
15870.0,44.74,,,,,55.3,,,,,,,,,,,47.26,,
20680.0,50.28,54.12,48.98,57.7,,,,,,60.55,,,,,,,31.5,,
20806.0,50.28,,,66.44,,,,,,,,,,,,33.4,,,
3030.0,53.92,57.01,,,46.52,,,,49.16,,,,,43.79,42.55,47.58,46.2,58.06,49.84
9288.0,53.92,57.01,,,46.52,,,,49.16,,,,,43.79,42.55,47.58,46.2,,49.84
4506.0,51.53,52.53,,,54.84,,,53.73,45.23,,,,,49.35,45.33,47.9,46.54,46.69,48.15
4017.0,50.16,45.58,,,47.69,,,,,,,,,,,,,53.54,
4030.0,50.16,45.58,,,47.69,,,,,,,,,,,,,53.54,
15643.0,42.03,60.54,,,53.83,,45.32,51.22,60.93,51.69,52.04,,,,62.87,45.3,46.91,53.09,46.86
8225.0,42.03,60.54,,,50.22,,47.8,55.15,55.07,46.23,62.94,,,,,44.87,45.15,41.57,
15055.0,43.37,54.23,,53.79,48.65,,,,,46.69,45.64,,,,,,,,
18879.0,47.35,55.64,62.3,,,53.42,66.62,,48.19,43.84,47.02,,55.22,,,,,59.32,53.79
12726.0,61.37,48.6,66.22,58.64,60.15,56.91,58.84,55.06,51.83,,,,,,50.94,52.19,,62.84,46.61
17935.0,52.33,53.37,,53.17,44.2,59.95,54.22,59.27,52.35,,,,,,,,,,
17931.0,52.33,53.37,,,,,,,,,,,,,,,,,
3786.0,56.27,59.94,,,,,,,,,,,,,48.36,47.76,57.05,,
20119.0,43.63,49.05,,41.78,44.59,44.09,37.22,,,,,,46.67,,,,,44.9,
19463.0,43.63,49.05,56.65,,,,,,,,,,46.67,,,,,44.9,
17230.0,27.23,55.4,48.18,47.27,46.77,,48.57,52.87,,54.27,60.74,,,41.82,51.47,46.33,54.48,42.56,51.95
16320.0,55.38,,,,,,,53.77,58.11,41.25,52.78,,,,,55.46,,,
16778.0,56.02,,58.77,52.14,,,,,,,,,,,57.91,44.17,55.22,62.92,53.86
1095.0,55.65,,,,,,,,,45.89,,,,,,,,,
17499.0,40.53,39.7,,42.0,38.84,43.23,,,,,,,45.05,,,50.2,43.18,45.76,41.56
3636.0,52.68,42.91,63.82,50.12,50.21,54.02,49.25,58.72,52.22,50.8,60.84,,,,47.08,51.15,47.87,47.73,63.83
19762.0,48.82,37.8,,46.09,42.96,43.69,41.72,47.52,,,,44.87,,,40.02,49.43,,34.97,53.09
5241.0,48.82,55.01,53.96,46.09,55.42,,41.72,47.52,,42.7,,44.87,53.17,51.52,,50.46,,,46.06
4872.0,51.19,,45.4,,,,,,,44.79,42.6,,,,,,,,
20047.0,58.71,57.08,52.48,52.33,,,,,,,,,,,42.98,64.45,52.95,53.47,
15722.0,55.88,50.98,46.03,51.86,,,41.94,,46.12,,,,,,49.74,56.02,54.27,52.26,
16853.0,55.88,50.98,,,,,,,,,,,,,49.74,56.02,54.27,52.26,
4499.0,50.11,49.8,48.17,55.23,41.72,55.16,53.24,54.09,51.29,51.63,44.92,,,52.19,48.32,54.46,,,46.37
17411.0,50.11,49.8,48.17,55.23,41.72,55.16,53.24,54.09,51.29,51.63,44.92,,,52.19,48.32,,62.59,51.94,46.37
17874.0,46.8,,,45.04,,,,32.65,,,48.08,,,40.93,48.99,,,,47.88
17388.0,46.8,53.18,38.58,42.8,51.28,48.0,48.86,32.65,42.26,38.8,51.47,,49.74,50.5,41.25,,38.58,44.72,40.66
19106.0,45.92,,,61.86,,41.91,,,,,56.94,,,49.62,44.55,,,54.81,43.49
19475.0,45.92,,,61.86,38.84,,,,,,,,,,,55.66,54.03,62.32,
18780.0,53.08,,,,,,,,,,,,,,,,,,
21129.0,42.96,45.73,47.15,46.4,43.57,42.94,45.22,39.93,40.03,,,,,,,,,,
21136.0,42.96,45.73,47.15,46.4,43.57,42.94,45.22,39.93,40.03,,,,,,,,,,
8252.0,42.64,49.3,53.27,54.84,57.63,52.6,,,66.72,,55.32,62.32,,,,55.59,50.53,57.74,53.64
19678.0,42.64,46.64,,56.63,66.89,50.17,57.77,,,,57.75,,55.86,,,45.6,47.82,,47.61
14675.0,43.11,54.31,48.46,,49.06,48.71,43.95,52.95,,,44.13,,,51.15,56.73,48.17,38.34,42.41,43.31
20275.0,55.35,,,,,,,,,,,,,,,,,,
11084.0,55.35,,,,,,,,,,,,,,,,,,
1869.0,43.07,41.3,,51.59,46.42,,,48.76,,51.07,44.97,,,,,,,,
21923.0,43.07,41.3,,,,,,,,,,,,,,,,,
19606.0,46.97,,,,,,,,,,,,,,,,,,
4480.0,52.16,48.4,,,52.03,,,,,,,,,,49.01,52.61,44.32,,59.13
2202.0,52.16,38.9,,,52.03,,,46.45,45.39,,,,,49.27,44.11,,44.32,48.25,38.77
9462.0,59.88,48.4,,,46.28,,,57.19,49.04,,,,,59.73,42.87,51.6,60.84,49.23,46.73
9461.0,59.88,,,,46.28,,,57.19,49.04,,,,,59.73,42.87,51.6,60.84,49.23,46.73
21213.0,36.33,46.89,41.41,40.54,,42.13,,42.83,,,,,,,,48.76,44.02,,
17771.0,36.33,46.89,41.41,40.54,50.05,42.13,,42.83,,,50.61,,,,,48.76,43.66,43.09,55.01
16448.0,41.02,,,,,,50.7,52.81,36.04,61.49,,,,55.12,42.04,48.61,,50.13,51.87
11563.0,53.02,,44.58,,,,,,,,,,,,,,,,
8363.0,53.02,,44.58,,,,,,,,,,,,,,,,
18827.0,41.31,47.3,49.27,60.33,44.25,,,56.53,,,,,,,54.76,43.75,50.83,,55.22
21057.0,57.36,,39.68,54.68,48.01,,,58.61,51.34,,,,,49.71,,,,,
8987.0,57.36,53.78,50.46,50.1,51.44,,49.92,52.32,45.8,51.57,54.47,,,,52.13,49.4,55.61,,52.03
12676.0,48.39,45.42,46.92,,43.96,55.18,,53.78,39.77,,,,45.86,44.47,49.22,51.17,,41.23,
8377.0,48.19,50.49,,,,,,,,,,,,,47.68,50.02,39.29,,
10999.0,48.19,50.49,,,,,,,,,,,,,47.68,50.02,39.29,,
17301.0,58.66,59.25,48.21,54.9,,54.37,53.73,49.72,,50.44,60.31,47.24,46.07,43.61,49.93,,,46.92,52.88
13084.0,45.45,55.42,54.95,48.67,51.41,43.82,53.67,51.01,43.42,55.19,,,,,,,56.72,52.01,41.26
20899.0,47.97,46.36,43.76,,42.99,47.4,44.7,44.47,51.43,,,52.9,,,37.51,,,,
18260.0,49.22,46.72,53.39,,,48.58,,59.53,,,,,,,52.85,56.89,60.1,55.54,45.65
18862.0,49.22,46.72,44.45,,47.0,51.25,48.41,,47.51,51.19,,53.28,50.28,,57.76,62.33,51.61,55.54,50.96
21442.0,46.0,,,48.45,,53.46,,,,,,,,,,,,,
21124.0,46.0,56.31,,48.45,,53.46,,,,,,,,,,,,,
12264.0,58.36,,55.44,61.08,,53.77,54.43,,,,,,,,,50.59,50.83,52.5,57.19
4818.0,41.62,,43.64,61.9,,47.82,,,,,55.55,40.01,51.9,50.73,,,,52.43,
18625.0,41.62,50.61,43.64,61.9,,,,47.01,,50.67,48.79,,47.48,46.22,49.24,,49.16,,
4441.0,49.67,58.84,56.66,50.12,50.06,53.44,51.88,57.21,47.39,50.8,58.71,55.17,,,47.08,51.15,47.87,47.73,58.37
20214.0,49.67,58.84,56.66,53.89,53.2,,51.88,57.21,47.39,,,,,,,,,,
19405.0,40.9,37.8,,,42.96,,,,,47.66,,,48.45,,43.02,36.89,,37.59,37.43
10439.0,40.9,,,,,,,,,47.66,,,48.45,,43.02,,,,
11187.0,40.44,43.38,,,55.92,,44.97,,,46.69,56.42,,47.06,48.95,52.66,54.85,42.13,45.22,46.39
13249.0,54.68,51.69,59.56,51.99,44.26,,,,,,,,53.29,,,50.17,45.85,57.12,
21956.0,63.13,44.76,,,,40.78,42.27,49.04,,,,,,,40.97,46.77,,,48.54
21955.0,63.13,44.76,,,,40.78,42.27,49.04,,,,,,,40.97,46.77,,,48.54
10456.0,42.96,52.3,,54.06,47.31,44.39,,46.19,,,,,,,,,49.93,56.2,54.25
18417.0,42.96,50.18,,45.34,58.54,57.89,,,,,,,,54.76,49.7,38.65,,,
19452.0,39.99,,,48.67,,,,,,,,,,,35.95,,48.1,45.49,48.09
21059.0,39.99,29.99,,43.63,,,45.19,39.99,46.84,44.9,43.06,,,39.94,44.11,41.53,50.95,37.28,44.06
1548.0,53.8,55.61,40.92,,,37.65,47.41,,44.22,55.8,,,45.74,41.19,41.94,47.04,63.86,42.48,47.25
10239.0,53.8,55.61,,,36.03,,,,,49.52,45.19,,,,,,,,
5019.0,44.95,47.97,50.32,47.94,51.2,47.9,47.5,57.97,46.16,,45.69,,50.48,,,52.42,60.33,54.92,54.42
21489.0,44.95,,,,,,,,46.16,,,,46.25,,50.82,49.83,48.88,48.26,49.26
1849.0,46.79,44.76,39.76,,46.01,,47.11,,46.11,,,,,,,,39.76,48.75,
1378.0,46.79,44.76,39.76,,46.01,,46.94,39.64,50.09,49.51,51.13,51.12,,,47.88,49.76,49.64,48.75,35.32
19639.0,48.17,34.48,44.62,,52.57,55.13,43.1,,,,37.08,,47.49,44.24,48.47,,32.07,49.19,42.69
1938.0,48.17,,44.62,49.15,52.57,55.13,48.08,55.66,,46.18,,,,,46.1,,51.18,44.66,
12327.0,54.68,,,48.69,,,56.89,,,,,,,,,,,,
15324.0,,47.16,44.55,49.48,42.96,57.29,45.33,52.05,45.06,53.5,47.35,47.91,51.7,36.57,45.67,43.52,55.07,50.77,51.25
15749.0,,41.29,43.62,,,,,,,,,,,,,,,,
20216.0,,46.97,57.99,60.27,,,46.71,50.74,,,,,,,53.15,52.82,54.63,,52.84
13123.0,,46.97,49.39,38.67,,,47.14,,,,,,,,47.26,48.65,,,52.84
14563.0,,52.57,49.39,38.67,,,,50.74,,,,,,,57.77,48.65,43.75,49.62,59.23
11534.0,,52.57,54.05,57.8,,45.64,54.02,55.03,,,,,,,,47.09,44.11,44.37,43.31
1536.0,,56.52,57.99,,,,46.71,42.97,,,,,,,52.7,52.82,54.63,,
18921.0,,56.52,54.05,57.8,,45.64,54.02,55.03,,,,,,,53.15,47.09,44.11,44.37,43.31
7759.0,,49.51,,,,,,,,,,,,,,,,,
16699.0,,48.32,53.51,,41.02,,,53.4,,,,,,,,,,41.36,
21404.0,,46.5,52.45,45.37,,,51.33,58.7,47.15,47.94,47.24,,,,45.64,44.37,49.17,51.74,51.03
12377.0,49.08,45.22,38.23,42.16,,47.78,35.59,39.53,45.29,48.34,43.88,,,,52.11,41.62,53.43,41.86,48.75
13571.0,,45.23,,,,,,,,,,,,,48.55,49.64,49.04,44.73,49.18
18932.0,51.63,53.51,44.66,52.29,56.27,,54.16,56.17,56.2,49.49,,,,50.02,58.3,,,,
